PAY_TRANS_ID,DOCUMENT_SEQ,TRANSACTION_SEQ,TRANSACTION_DESC,BALADIEH_INT_ID,AMOUNT,ACCOUNT_TYPE,SUB_LEDGER_ID,FEE_TYPE,FEE_DETAIL,FEE_TYPE_ID,FEE_TYPE_DET,PAYMENT_TYPE,TRANS_TYPE,TRANS_NUM,LINE_NUM,CHECK_SEQ,CHECK_NUM,BANK_CODE,CHECK_PAYOR,CHECK_DATE,CHECK_SEQ_ACC
28407,1,3,قبض رسوم - بيان رقم 2022/439 إيصال رقم 20558,165,520000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28408,1,1,قبض رسوم - بيان رقم 2022/839 إيصال رقم 20559,165,185000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28408,1,2,قبض رسوم - بيان رقم 2022/839 إيصال رقم 20559,165,615000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28408,1,3,قبض رسوم - بيان رقم 2022/839 إيصال رقم 20559,165,800000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28409,1,1,قبض رسوم - بيان رقم 2022/658 إيصال رقم 20560,165,93000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28409,1,2,قبض رسوم - بيان رقم 2022/658 إيصال رقم 20560,165,307000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28409,1,3,قبض رسوم - بيان رقم 2022/658 إيصال رقم 20560,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28410,1,1,قبض رسوم - بيان رقم 2020/2398 إيصال رقم 20561,165,162000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28410,1,2,قبض رسوم - بيان رقم 2020/2398 إيصال رقم 20561,165,540000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28410,1,3,قبض رسوم - بيان رقم 2020/2398 إيصال رقم 20561,165,702000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28449,1,1,قبض رسوم - بيان رقم 2022/551 إيصال رقم 20576,165,139000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28449,1,2,قبض رسوم - بيان رقم 2022/551 إيصال رقم 20576,165,461000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28449,1,3,قبض رسوم - بيان رقم 2022/551 إيصال رقم 20576,165,600000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28450,1,1,قبض رسوم - بيان رقم 2020/2216 إيصال رقم 20577,165,154000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28450,1,2,قبض رسوم - بيان رقم 2020/2216 إيصال رقم 20577,165,512000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28218,1,1,قبض رسوم - بيان رقم 2022/294 إيصال رقم 20458,165,120000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28218,1,2,قبض رسوم - بيان رقم 2022/294 إيصال رقم 20458,165,400000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28218,1,3,قبض رسوم - بيان رقم 2022/294 إيصال رقم 20458,165,520000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28219,1,1,قبض رسوم - بيان رقم 2022/720 إيصال رقم 20459,165,185000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28219,1,2,قبض رسوم - بيان رقم 2022/720 إيصال رقم 20459,165,615000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28219,1,3,قبض رسوم - بيان رقم 2022/720 إيصال رقم 20459,165,800000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28220,1,1,قبض رسوم - بيان رقم 2022/1173 إيصال رقم 20460,165,600000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28220,1,2,قبض رسوم - بيان رقم 2022/1173 إيصال رقم 20460,165,2000000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28220,1,3,قبض رسوم - بيان رقم 2022/1173 إيصال رقم 20460,165,2600000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28221,1,1,قبض رسوم - بيان رقم 2022/1071 إيصال رقم 20461,165,764000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28221,1,2,قبض رسوم - بيان رقم 2022/1071 إيصال رقم 20461,165,2546000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28221,1,3,قبض رسوم - بيان رقم 2022/1071 إيصال رقم 20461,165,3310000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28222,1,1,قبض رسوم - بيان رقم 2022/1422 إيصال رقم 20462,165,143000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28222,1,2,قبض رسوم - بيان رقم 2022/1422 إيصال رقم 20462,165,477000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28222,1,3,قبض رسوم - بيان رقم 2022/1422 إيصال رقم 20462,165,620000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28223,1,1,قبض رسوم - بيان رقم 2022/1064 إيصال رقم 20463,165,314000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28223,1,2,قبض رسوم - بيان رقم 2022/1064 إيصال رقم 20463,165,1046000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28223,1,3,قبض رسوم - بيان رقم 2022/1064 إيصال رقم 20463,165,1360000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28224,1,1,قبض رسوم - بيان رقم 2022/768 إيصال رقم 20464,165,260000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28224,1,2,قبض رسوم - بيان رقم 2022/768 إيصال رقم 20464,165,865000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28224,1,3,قبض رسوم - بيان رقم 2022/768 إيصال رقم 20464,165,1125000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28225,1,1,قبض رسوم - بيان رقم 2013/1037 إيصال رقم 20465,165,45000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28225,1,2,قبض رسوم - بيان رقم 2013/1037 إيصال رقم 20465,165,150000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
28225,1,3,قبض رسوم - بيان رقم 2013/1037 إيصال رقم 20465,165,195000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28226,1,1,قبض رسوم - بيان رقم 2014/1101 إيصال رقم 20465,165,45000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
28783,1,1,قبض رسوم - بيان رقم 2023/120 إيصال رقم 13112,165,400000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28783,1,2,قبض رسوم - بيان رقم 2023/120 إيصال رقم 13112,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28784,1,1,قبض رسوم - بيان رقم 2023/121 إيصال رقم 13113,165,225000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28784,1,2,قبض رسوم - بيان رقم 2023/121 إيصال رقم 13113,165,225000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28785,1,1,قبض رسوم - بيان رقم 2023/122 إيصال رقم 13114,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28785,1,2,قبض رسوم - بيان رقم 2023/122 إيصال رقم 13114,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28786,1,1,قبض رسوم - بيان رقم 2023/123 إيصال رقم 13115,165,3000000,CREDIT,761.0,DIRECT,FEE,27.0,0.0,,,,,,,,,,
28786,1,2,قبض رسوم - بيان رقم 2023/123 إيصال رقم 13115,165,3000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28787,1,1,قبض رسوم - بيان رقم 2023/124 إيصال رقم 13116,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28787,1,2,قبض رسوم - بيان رقم 2023/124 إيصال رقم 13116,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28788,1,1,قبض رسوم - بيان رقم 2023/127 إيصال رقم 13118,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28788,1,2,قبض رسوم - بيان رقم 2023/127 إيصال رقم 13118,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28789,1,1,قبض رسوم - بيان رقم 2023/128 إيصال رقم 13119,165,3000000,CREDIT,761.0,DIRECT,FEE,27.0,0.0,,,,,,,,,,
28789,1,2,قبض رسوم - بيان رقم 2023/128 إيصال رقم 13119,165,3000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28790,1,1,قبض رسوم - بيان رقم 2023/129 إيصال رقم 13120,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28790,1,2,قبض رسوم - بيان رقم 2023/129 إيصال رقم 13120,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28791,1,1,قبض رسوم - بيان رقم 2023/130 إيصال رقم 13121,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28791,1,2,قبض رسوم - بيان رقم 2023/130 إيصال رقم 13121,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28792,1,1,قبض رسوم - بيان رقم 2023/131 إيصال رقم 13122,165,3000000,CREDIT,761.0,DIRECT,FEE,27.0,0.0,,,,,,,,,,
28792,1,2,قبض رسوم - بيان رقم 2023/131 إيصال رقم 13122,165,3000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28793,1,1,قبض رسوم - بيان رقم 2023/132 إيصال رقم 13123,165,6000000,CREDIT,761.0,DIRECT,FEE,27.0,0.0,,,,,,,,,,
28793,1,2,قبض رسوم - بيان رقم 2023/132 إيصال رقم 13123,165,6000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28794,1,1,قبض رسوم - بيان رقم 2023/133 إيصال رقم 13124,165,6000000,CREDIT,761.0,DIRECT,FEE,27.0,0.0,,,,,,,,,,
28794,1,2,قبض رسوم - بيان رقم 2023/133 إيصال رقم 13124,165,6000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28795,1,1,قبض رسوم - بيان رقم 2023/134 إيصال رقم 13125,165,4000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28795,1,2,قبض رسوم - بيان رقم 2023/134 إيصال رقم 13125,165,4000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28796,1,1,قبض رسوم - بيان رقم 2023/135 إيصال رقم 13126,165,1000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28796,1,2,قبض رسوم - بيان رقم 2023/135 إيصال رقم 13126,165,1000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28797,1,1,قبض رسوم - بيان رقم 2023/136 إيصال رقم 13127,165,750000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28797,1,2,قبض رسوم - بيان رقم 2023/136 إيصال رقم 13127,165,750000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28798,1,1,قبض رسوم - بيان رقم 2023/137 إيصال رقم 13128,165,400000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28798,1,2,قبض رسوم - بيان رقم 2023/137 إيصال رقم 13128,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28799,1,1,قبض رسوم - بيان رقم 2023/138 إيصال رقم 13129,165,750000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28799,1,2,قبض رسوم - بيان رقم 2023/138 إيصال رقم 13129,165,750000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28800,1,1,قبض رسوم - بيان رقم 2023/139 إيصال رقم 13130,165,225000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
28800,1,2,قبض رسوم - بيان رقم 2023/139 إيصال رقم 13130,165,225000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28801,1,1,قبض رسوم - بيان رقم 2023/141 إيصال رقم 13132,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
28801,1,2,قبض رسوم - بيان رقم 2023/141 إيصال رقم 13132,165,400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
28802,1,1,قبض رسوم - بيان رقم 2023/142 إيصال رقم 13133,165,400000,CREDIT,778.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
30485,1,2,قبض رسوم - بيان رقم 2023/1637 إيصال رقم 21949,165,7070000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30485,1,3,قبض رسوم - بيان رقم 2023/1637 إيصال رقم 21949,165,9200000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30486,1,1,قبض رسوم - بيان رقم 2024/1097 إيصال رقم 21949,165,2830000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30486,1,2,قبض رسوم - بيان رقم 2024/1097 إيصال رقم 21949,165,9430000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30486,1,3,قبض رسوم - بيان رقم 2024/1097 إيصال رقم 21949,165,12260000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30487,1,1,قبض رسوم - بيان رقم 2023/284 إيصال رقم 21950,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30487,1,2,قبض رسوم - بيان رقم 2023/284 إيصال رقم 21950,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30487,1,3,قبض رسوم - بيان رقم 2023/284 إيصال رقم 21950,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30488,1,1,قبض رسوم - بيان رقم 2024/282 إيصال رقم 21950,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30488,1,2,قبض رسوم - بيان رقم 2024/282 إيصال رقم 21950,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30488,1,3,قبض رسوم - بيان رقم 2024/282 إيصال رقم 21950,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30489,1,1,قبض رسوم - بيان رقم 2024/1585 إيصال رقم 21928,165,4800000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30489,1,2,قبض رسوم - بيان رقم 2024/1585 إيصال رقم 21928,165,22400000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
30489,1,3,قبض رسوم - بيان رقم 2024/1585 إيصال رقم 21928,165,27200000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30490,1,1,قبض رسوم - بيان رقم 2024/489 إيصال رقم 21932,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30490,1,2,قبض رسوم - بيان رقم 2024/489 إيصال رقم 21932,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30490,1,3,قبض رسوم - بيان رقم 2024/489 إيصال رقم 21932,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30491,1,1,قبض رسوم - بيان رقم 2023/360 إيصال رقم 21951,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30275,1,1,قبض رسوم - بيان رقم 2014/958 إيصال رقم 21791,165,30000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30275,1,2,قبض رسوم - بيان رقم 2014/958 إيصال رقم 21791,165,130000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
30275,1,3,قبض رسوم - بيان رقم 2014/958 إيصال رقم 21791,165,160000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30276,1,1,قبض رسوم - بيان رقم 2024/1931 إيصال رقم 21792,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30276,1,2,قبض رسوم - بيان رقم 2024/1931 إيصال رقم 21792,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30276,1,3,قبض رسوم - بيان رقم 2024/1931 إيصال رقم 21792,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30277,1,1,قبض رسوم - بيان رقم 2023/1635 إيصال رقم 21793,165,1110000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30277,1,2,قبض رسوم - بيان رقم 2023/1635 إيصال رقم 21793,165,3700000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30277,1,3,قبض رسوم - بيان رقم 2023/1635 إيصال رقم 21793,165,4810000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30278,1,1,قبض رسوم - بيان رقم 2024/1092 إيصال رقم 21793,165,2220000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30278,1,2,قبض رسوم - بيان رقم 2024/1092 إيصال رقم 21793,165,7390000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30278,1,3,قبض رسوم - بيان رقم 2024/1092 إيصال رقم 21793,165,9610000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30279,1,1,قبض رسوم - بيان رقم 2024/961 إيصال رقم 21794,165,3040000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30279,1,2,قبض رسوم - بيان رقم 2024/961 إيصال رقم 21794,165,10120000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30279,1,3,قبض رسوم - بيان رقم 2024/961 إيصال رقم 21794,165,13160000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30280,1,1,قبض رسوم - بيان رقم 2024/268 إيصال رقم 21795,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30280,1,2,قبض رسوم - بيان رقم 2024/268 إيصال رقم 21795,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30280,1,3,قبض رسوم - بيان رقم 2024/268 إيصال رقم 21795,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30281,1,1,قبض رسوم - بيان رقم 2024/637 إيصال رقم 21796,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30281,1,2,قبض رسوم - بيان رقم 2024/637 إيصال رقم 21796,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30281,1,3,قبض رسوم - بيان رقم 2024/637 إيصال رقم 21796,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30282,1,1,قبض رسوم - بيان رقم 2024/257 إيصال رقم 21797,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30282,1,2,قبض رسوم - بيان رقم 2024/257 إيصال رقم 21797,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30282,1,3,قبض رسوم - بيان رقم 2024/257 إيصال رقم 21797,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30283,1,1,قبض رسوم - بيان رقم 2024/278 إيصال رقم 21798,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30283,1,2,قبض رسوم - بيان رقم 2024/278 إيصال رقم 21798,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30283,1,3,قبض رسوم - بيان رقم 2024/278 إيصال رقم 21798,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30284,1,1,قبض رسوم - بيان رقم 2023/389 إيصال رقم 21799,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30284,1,2,قبض رسوم - بيان رقم 2023/389 إيصال رقم 21799,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30284,1,3,قبض رسوم - بيان رقم 2023/389 إيصال رقم 21799,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30285,1,1,قبض رسوم - بيان رقم 2024/386 إيصال رقم 21799,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30285,1,2,قبض رسوم - بيان رقم 2024/386 إيصال رقم 21799,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30285,1,3,قبض رسوم - بيان رقم 2024/386 إيصال رقم 21799,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30286,1,1,قبض رسوم - بيان رقم 2022/531 إيصال رقم 21800,165,120000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30286,1,2,قبض رسوم - بيان رقم 2022/531 إيصال رقم 21800,165,400000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30286,1,3,قبض رسوم - بيان رقم 2022/531 إيصال رقم 21800,165,520000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30287,1,1,قبض رسوم - بيان رقم 2023/390 إيصال رقم 21800,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30287,1,2,قبض رسوم - بيان رقم 2023/390 إيصال رقم 21800,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30287,1,3,قبض رسوم - بيان رقم 2023/390 إيصال رقم 21800,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30288,1,1,قبض رسوم - بيان رقم 2024/387 إيصال رقم 21800,165,700000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30288,1,2,قبض رسوم - بيان رقم 2024/387 إيصال رقم 21800,165,2310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30288,1,3,قبض رسوم - بيان رقم 2024/387 إيصال رقم 21800,165,3010000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30289,1,1,قبض رسوم - بيان رقم 2024/743 إيصال رقم 21788,165,2200000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30289,1,2,قبض رسوم - بيان رقم 2024/743 إيصال رقم 21788,165,7310000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
30289,1,3,قبض رسوم - بيان رقم 2024/743 إيصال رقم 21788,165,9510000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30562,1,1,قبض رسوم - بيان رقم 2024/1959 إيصال رقم 13546,165,38820000,CREDIT,766.0,DIRECT,FEE,15.0,0.0,,,,,,,,,,
30562,1,2,قبض رسوم - بيان رقم 2024/1959 إيصال رقم 13546,165,38820000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30563,1,1,قبض رسوم - بيان رقم 2024/1960 إيصال رقم 13547,165,11000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30563,1,2,قبض رسوم - بيان رقم 2024/1960 إيصال رقم 13547,165,11000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30564,1,1,قبض رسوم - بيان رقم 2024/1961 إيصال رقم 13552,165,4000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30564,1,2,قبض رسوم - بيان رقم 2024/1961 إيصال رقم 13552,165,4000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30565,1,1,قبض رسوم - بيان رقم 2024/1962 إيصال رقم 13553,165,1000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30565,1,2,قبض رسوم - بيان رقم 2024/1962 إيصال رقم 13553,165,1000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30566,1,1,قبض رسوم - بيان رقم 2024/1963 إيصال رقم 13554,165,750000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30566,1,2,قبض رسوم - بيان رقم 2024/1963 إيصال رقم 13554,165,750000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30567,1,1,قبض رسوم - بيان رقم 2024/1964 إيصال رقم 13555,165,4000000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30567,1,2,قبض رسوم - بيان رقم 2024/1964 إيصال رقم 13555,165,4000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30568,1,1,قبض رسوم - بيان رقم 2024/1965 إيصال رقم 13556,165,750000,CREDIT,767.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
30568,1,2,قبض رسوم - بيان رقم 2024/1965 إيصال رقم 13556,165,750000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30569,1,1,قبض رسوم - بيان رقم 2024/1623 إيصال رقم 22001,165,5610000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30569,1,2,قبض رسوم - بيان رقم 2024/1623 إيصال رقم 22001,165,26170000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
30569,1,3,قبض رسوم - بيان رقم 2024/1623 إيصال رقم 22001,165,31780000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30570,1,1,قبض رسوم - بيان رقم 2024/1565 إيصال رقم 22002,165,7930000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30570,1,2,قبض رسوم - بيان رقم 2024/1565 إيصال رقم 22002,165,36980000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
30570,1,3,قبض رسوم - بيان رقم 2024/1565 إيصال رقم 22002,165,44910000,DEBIT,647.0,,,,,10.0,,,,,,,,,
30571,1,1,قبض رسوم - بيان رقم 2024/1566 إيصال رقم 22003,165,2380000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
30571,1,2,قبض رسوم - بيان رقم 2024/1566 إيصال رقم 22003,165,11080000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
29807,1,1,قبض رسوم - بيان رقم 2023/1004 إيصال رقم 21489,165,693000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
29807,1,2,قبض رسوم - بيان رقم 2023/1004 إيصال رقم 21489,165,2307000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
29807,1,3,قبض رسوم - بيان رقم 2023/1004 إيصال رقم 21489,165,3000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
29808,1,1,قبض رسوم - بيان رقم 2023/297 إيصال رقم 21490,165,923000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
29808,1,2,قبض رسوم - بيان رقم 2023/297 إيصال رقم 21490,165,3077000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
29808,1,3,قبض رسوم - بيان رقم 2023/297 إيصال رقم 21490,165,4000000,DEBIT,647.0,,,,,10.0,,,,,,,,,
29809,1,1,قبض رسوم - بيان رقم 2022/1092 إيصال رقم 21491,165,481000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
29809,1,2,قبض رسوم - بيان رقم 2022/1092 إيصال رقم 21491,165,1604000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
29809,1,3,قبض رسوم - بيان رقم 2022/1092 إيصال رقم 21491,165,2085000,DEBIT,647.0,,,,,10.0,,,,,,,,,
29810,1,1,قبض رسوم - بيان رقم 2023/944 إيصال رقم 21491,165,2193000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
29810,1,2,قبض رسوم - بيان رقم 2023/944 إيصال رقم 21491,165,7307000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
29810,1,3,قبض رسوم - بيان رقم 2023/944 إيصال رقم 21491,165,9500000,DEBIT,647.0,,,,,10.0,,,,,,,,,
